# STATION: KSFO
# STATION NAME: San Francisco, San Francisco International Airport
# LATITUDE: 37.61961
# LONGITUDE: -122.36558
# ELEVATION [ft]: 10
# STATE: CA
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,sea_level_pressure_set_1,precip_accum_one_hour_set_1,visibility_set_1,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,Pascals,Celsius,Celsius,%,m/s,Degrees,Pascals,Millimeters,Statute miles,Celsius,Pascals,Pascals
KSFO,12/29/2020 23:56 UTC,102472.07,15.0,5.0,51.21,3.6,300.0,102480.0,,10.0,4.93,102435.86,102472.88
KSFO,12/30/2020 00:56 UTC,102539.8,13.3,1.7,45.27,4.63,290.0,102530.0,,10.0,1.61,102503.56,102540.82
KSFO,12/30/2020 01:56 UTC,102607.53,12.2,0.0,43.04,4.12,290.0,102600.0,,10.0,-0.1,102571.27,102608.7
KSFO,12/30/2020 02:56 UTC,102641.39,11.7,2.2,52.11,5.66,300.0,102650.0,,10.0,2.11,102605.12,102642.63
KSFO,12/30/2020 03:56 UTC,102709.12,10.6,6.7,76.81,3.09,280.0,102690.0,,10.0,6.66,102672.82,102710.5
KSFO,12/30/2020 04:56 UTC,102709.12,8.9,2.2,62.82,1.54,230.0,102710.0,,10.0,2.12,102672.82,102710.73
KSFO,12/30/2020 05:05 UTC,102709.12,9.0,,66.05,1.54,260.0,,,10.0,2.93,102672.82,102710.71
KSFO,12/30/2020 05:10 UTC,102709.12,9.0,,61.51,1.54,230.0,,,10.0,1.92,102672.82,102710.71
KSFO,12/30/2020 05:15 UTC,102709.12,9.0,,61.51,1.54,230.0,,,10.0,1.92,102672.82,102710.71
KSFO,12/30/2020 05:20 UTC,102709.12,8.0,,65.82,1.54,210.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 05:25 UTC,102709.12,8.0,,65.82,1.54,220.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 05:30 UTC,102709.12,8.0,,65.82,2.06,250.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 05:35 UTC,102709.12,8.0,,65.82,2.57,270.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 05:40 UTC,102742.98,9.0,,66.05,3.09,280.0,,,10.0,2.93,102706.67,102744.58
KSFO,12/30/2020 05:45 UTC,102742.98,9.0,,66.05,3.6,280.0,,,10.0,2.93,102706.67,102744.58
KSFO,12/30/2020 05:50 UTC,102709.12,9.0,,66.05,3.09,270.0,,,10.0,2.93,102672.82,102710.71
KSFO,12/30/2020 05:55 UTC,102709.12,9.0,,61.51,2.06,250.0,,,10.0,1.92,102672.82,102710.71
KSFO,12/30/2020 05:56 UTC,102709.12,8.9,2.2,62.82,2.06,260.0,102710.0,,10.0,2.12,102672.82,102710.73
KSFO,12/30/2020 06:00 UTC,102709.12,9.0,,61.51,3.09,270.0,,,9.0,1.92,102672.82,102710.71
KSFO,12/30/2020 06:05 UTC,102709.12,8.0,,65.82,2.57,270.0,,,8.0,1.93,102672.82,102710.85
KSFO,12/30/2020 06:10 UTC,102709.12,8.0,,65.82,2.57,270.0,,,8.0,1.93,102672.82,102710.85
KSFO,12/30/2020 06:15 UTC,102709.12,8.0,,70.68,2.57,280.0,,,9.0,2.94,102672.82,102710.85
KSFO,12/30/2020 06:20 UTC,102709.12,8.0,,70.68,3.09,280.0,,,9.0,2.94,102672.82,102710.85
KSFO,12/30/2020 06:25 UTC,102709.12,8.0,,70.68,2.57,280.0,,,9.0,2.94,102672.82,102710.85
KSFO,12/30/2020 06:30 UTC,102709.12,8.0,,65.82,3.09,290.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 06:35 UTC,102709.12,8.0,,70.68,3.09,280.0,,,9.0,2.94,102672.82,102710.85
KSFO,12/30/2020 06:40 UTC,102709.12,8.0,,65.82,3.09,280.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 06:45 UTC,102709.12,8.0,,65.82,3.09,280.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 06:50 UTC,102709.12,9.0,,66.05,0.0,0.0,,,10.0,2.93,102672.82,102710.71
KSFO,12/30/2020 06:55 UTC,102709.12,9.0,,66.05,1.54,260.0,,,10.0,2.93,102672.82,102710.71
KSFO,12/30/2020 06:56 UTC,102709.12,8.9,3.3,67.92,1.54,260.0,102690.0,,10.0,3.23,102672.82,102710.73
KSFO,12/30/2020 07:00 UTC,102709.12,8.0,,70.68,1.54,230.0,,,9.0,2.94,102672.82,102710.85
KSFO,12/30/2020 07:05 UTC,102709.12,9.0,,66.05,0.0,0.0,,,9.0,2.93,102672.82,102710.71
KSFO,12/30/2020 07:10 UTC,102709.12,8.0,,70.68,2.06,250.0,,,9.0,2.94,102672.82,102710.85
KSFO,12/30/2020 07:15 UTC,102709.12,8.0,,70.68,1.54,220.0,,,9.0,2.94,102672.82,102710.85
KSFO,12/30/2020 07:20 UTC,102709.12,7.0,,70.47,1.54,230.0,,,10.0,1.94,102672.82,102710.99
KSFO,12/30/2020 07:25 UTC,102675.25,7.0,,70.47,1.54,220.0,,,10.0,1.94,102638.97,102677.12
KSFO,12/30/2020 07:30 UTC,102675.25,7.0,,65.6,2.06,190.0,,,10.0,0.93,102638.97,102677.12
KSFO,12/30/2020 07:35 UTC,102675.25,8.0,,65.82,2.06,180.0,,,10.0,1.93,102638.97,102676.99
KSFO,12/30/2020 07:40 UTC,102675.25,7.0,,65.6,1.54,170.0,,,9.0,0.93,102638.97,102677.12
KSFO,12/30/2020 07:45 UTC,102675.25,7.0,,65.6,1.54,170.0,,,9.0,0.93,102638.97,102677.12
KSFO,12/30/2020 07:50 UTC,102675.25,8.0,,65.82,0.0,0.0,,,10.0,1.93,102638.97,102676.99
KSFO,12/30/2020 07:55 UTC,102709.12,8.0,,65.82,0.0,0.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 07:56 UTC,102709.12,8.3,2.2,65.42,0.0,0.0,102690.0,,10.0,2.13,102672.82,102710.81
KSFO,12/30/2020 08:00 UTC,102709.12,8.0,,65.82,0.0,0.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 08:05 UTC,102709.12,8.0,,65.82,1.54,300.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 08:10 UTC,102709.12,7.0,,70.47,3.09,300.0,,,10.0,1.94,102672.82,102710.99
KSFO,12/30/2020 08:15 UTC,102709.12,7.0,,65.6,2.57,300.0,,,10.0,0.93,102672.82,102710.99
KSFO,12/30/2020 08:20 UTC,102709.12,7.0,,65.6,2.06,290.0,,,10.0,0.93,102672.82,102710.99
KSFO,12/30/2020 08:25 UTC,102709.12,7.0,,65.6,1.54,300.0,,,10.0,0.93,102672.82,102710.99
KSFO,12/30/2020 08:30 UTC,102709.12,8.0,,61.27,2.57,300.0,,,10.0,0.92,102672.82,102710.85
KSFO,12/30/2020 08:35 UTC,102709.12,7.0,,65.6,0.0,0.0,,,10.0,0.93,102672.82,102710.99
KSFO,12/30/2020 08:40 UTC,102709.12,6.0,,65.37,1.54,10.0,,,9.0,-0.08,102672.82,102711.12
KSFO,12/30/2020 08:45 UTC,102709.12,6.0,,65.37,1.54,10.0,,,9.0,-0.08,102672.82,102711.12
KSFO,12/30/2020 08:50 UTC,102709.12,8.0,,65.82,1.54,320.0,,,10.0,1.93,102672.82,102710.85
KSFO,12/30/2020 08:55 UTC,102709.12,7.0,,70.47,2.06,230.0,,,10.0,1.94,102672.82,102710.99
KSFO,12/30/2020 08:56 UTC,102709.12,7.2,2.2,70.51,1.54,230.0,102720.0,,10.0,2.14,102672.82,102710.96
KSFO,12/30/2020 09:00 UTC,102709.12,7.0,,65.6,1.54,240.0,,,10.0,0.93,102672.82,102710.99
KSFO,12/30/2020 09:05 UTC,102709.12,7.0,,65.6,1.54,260.0,,,10.0,0.93,102672.82,102710.99
KSFO,12/30/2020 09:10 UTC,102742.98,7.0,,65.6,0.0,0.0,,,10.0,0.93,102706.67,102744.85
KSFO,12/30/2020 09:15 UTC,102742.98,7.0,,65.6,2.06,280.0,,,9.0,0.93,102706.67,102744.85
KSFO,12/30/2020 09:20 UTC,102742.98,7.0,,65.6,1.54,300.0,,,9.0,0.93,102706.67,102744.85
KSFO,12/30/2020 09:25 UTC,102742.98,7.0,,65.6,1.54,310.0,,,9.0,0.93,102706.67,102744.85
KSFO,12/30/2020 09:30 UTC,102742.98,7.0,,70.47,0.0,0.0,,,9.0,1.94,102706.67,102744.85
KSFO,12/30/2020 09:35 UTC,102742.98,7.0,,65.6,1.54,10.0,,,10.0,0.93,102706.67,102744.85
KSFO,12/30/2020 09:40 UTC,102742.98,7.0,,65.6,1.54,10.0,,,10.0,0.93,102706.67,102744.85
KSFO,12/30/2020 09:44 UTC,102742.98,5.6,0.6,70.27,2.06,280.0,,,10.0,0.55,102706.67,102745.04
KSFO,12/30/2020 09:45 UTC,102742.98,6.0,,70.27,2.06,280.0,,,10.0,0.93,102706.67,102744.98
KSFO,12/30/2020 09:50 UTC,102742.98,5.0,,70.06,2.06,280.0,,,10.0,-0.07,102706.67,102745.12
KSFO,12/30/2020 09:55 UTC,102742.98,6.0,,65.37,2.06,250.0,,,10.0,-0.08,102706.67,102744.99
KSFO,12/30/2020 09:56 UTC,102742.98,6.1,0.6,67.8,2.06,250.0,102740.0,,10.0,0.53,102706.67,102744.97
KSFO,12/30/2020 10:00 UTC,102742.98,6.0,,70.27,1.54,220.0,,,10.0,0.93,102706.67,102744.98
KSFO,12/30/2020 10:05 UTC,102742.98,6.0,,70.27,2.06,210.0,,,10.0,0.93,102706.67,102744.98
KSFO,12/30/2020 10:10 UTC,102742.98,7.0,,70.47,2.06,220.0,,,10.0,1.94,102706.67,102744.85
KSFO,12/30/2020 10:15 UTC,102742.98,6.0,,70.27,1.54,210.0,,,9.0,0.93,102706.67,102744.98
KSFO,12/30/2020 10:20 UTC,102742.98,6.0,,70.27,1.54,210.0,,,9.0,0.93,102706.67,102744.98
KSFO,12/30/2020 10:25 UTC,102742.98,6.0,,70.27,1.54,210.0,,,9.0,0.93,102706.67,102744.98
KSFO,12/30/2020 10:30 UTC,102742.98,6.0,,70.27,1.54,210.0,,,9.0,0.93,102706.67,102744.98
KSFO,12/30/2020 10:35 UTC,102776.84,6.0,,70.27,1.54,210.0,,,9.0,0.93,102740.52,102778.85
KSFO,12/30/2020 10:40 UTC,102776.84,6.0,,70.27,1.54,210.0,,,9.0,0.93,102740.52,102778.85
KSFO,12/30/2020 10:45 UTC,102742.98,6.0,,70.27,1.54,210.0,,,9.0,0.93,102706.67,102744.98
KSFO,12/30/2020 10:50 UTC,102742.98,6.0,,75.5,1.54,190.0,,,10.0,1.95,102706.67,102744.98
KSFO,12/30/2020 10:55 UTC,102776.84,6.0,,75.5,2.06,190.0,,,10.0,1.95,102740.52,102778.85
KSFO,12/30/2020 10:56 UTC,102776.84,6.7,2.2,72.97,2.06,190.0,102750.0,,10.0,2.14,102740.52,102778.75
KSFO,12/30/2020 11:00 UTC,102776.84,6.0,,75.5,2.57,230.0,,,10.0,1.95,102740.52,102778.85
KSFO,12/30/2020 11:05 UTC,102776.84,6.0,,75.5,2.57,220.0,,,10.0,1.95,102740.52,102778.85
KSFO,12/30/2020 11:10 UTC,102776.84,4.0,,80.78,2.57,230.0,,,10.0,0.96,102740.52,102779.12
KSFO,12/30/2020 11:15 UTC,102776.84,5.0,,75.32,2.57,220.0,,,10.0,0.94,102740.52,102778.99
KSFO,12/30/2020 11:20 UTC,102776.84,5.0,,70.06,2.57,210.0,,,9.0,-0.07,102740.52,102778.99
KSFO,12/30/2020 11:25 UTC,102776.84,5.0,,70.06,2.57,210.0,,,9.0,-0.07,102740.52,102778.99
KSFO,12/30/2020 11:30 UTC,102776.84,5.0,,70.06,2.57,210.0,,,9.0,-0.07,102740.52,102778.99
KSFO,12/30/2020 11:35 UTC,102776.84,5.0,,70.06,2.57,210.0,,,9.0,-0.07,102740.52,102778.99
KSFO,12/30/2020 11:40 UTC,102776.84,5.0,,70.06,2.57,210.0,,,9.0,-0.07,102740.52,102778.99
KSFO,12/30/2020 11:45 UTC,102742.98,5.0,,70.06,2.57,210.0,,,9.0,-0.07,102706.67,102745.12
KSFO,12/30/2020 11:50 UTC,102742.98,5.0,,70.06,2.57,210.0,,,9.0,-0.07,102706.67,102745.12
KSFO,12/30/2020 11:55 UTC,102742.98,5.0,,75.32,2.06,280.0,,,10.0,0.94,102706.67,102745.12
KSFO,12/30/2020 11:56 UTC,102742.98,5.0,1.1,75.86,2.06,280.0,102730.0,,9.0,1.05,102706.67,102745.12
KSFO,12/30/2020 12:00 UTC,102742.98,5.0,,75.32,2.57,280.0,,,9.0,0.94,102706.67,102745.12
KSFO,12/30/2020 12:05 UTC,102742.98,5.0,,70.06,2.57,270.0,,,8.0,-0.07,102706.67,102745.12
KSFO,12/30/2020 12:10 UTC,102742.98,4.0,,80.78,2.57,280.0,,,10.0,0.96,102706.67,102745.26
KSFO,12/30/2020 12:15 UTC,102742.98,4.0,,80.78,2.57,290.0,,,10.0,0.96,102706.67,102745.26
KSFO,12/30/2020 12:20 UTC,102742.98,4.0,,80.78,1.54,290.0,,,10.0,0.96,102706.67,102745.26
KSFO,12/30/2020 12:25 UTC,102742.98,5.0,,75.32,1.54,320.0,,,10.0,0.94,102706.67,102745.12
KSFO,12/30/2020 12:30 UTC,102742.98,6.0,,75.5,2.06,300.0,,,10.0,1.95,102706.67,102744.98
KSFO,12/30/2020 12:35 UTC,102742.98,5.0,,80.92,3.09,300.0,,,10.0,1.96,102706.67,102745.12
KSFO,12/30/2020 12:40 UTC,102776.84,5.0,,75.32,3.6,320.0,,,9.0,0.94,102740.52,102778.99
KSFO,12/30/2020 12:45 UTC,102776.84,5.0,,75.32,3.6,320.0,,,9.0,0.94,102740.52,102778.99
KSFO,12/30/2020 12:50 UTC,102776.84,8.0,,87.19,3.6,320.0,,,10.0,5.97,102740.52,102778.57
KSFO,12/30/2020 12:55 UTC,102776.84,8.0,,87.19,2.57,330.0,,,10.0,5.97,102740.52,102778.57
KSFO,12/30/2020 12:56 UTC,102776.84,7.8,5.6,85.97,2.57,330.0,102750.0,,10.0,5.57,102740.52,102778.6
KSFO,12/30/2020 13:00 UTC,102776.84,8.0,,87.19,3.09,330.0,,,6.0,5.97,102740.52,102778.57
KSFO,12/30/2020 13:05 UTC,102776.84,7.0,,93.35,2.06,290.0,,,6.0,5.99,102740.52,102778.71
KSFO,12/30/2020 13:10 UTC,102776.84,7.0,,87.09,3.09,300.0,,,6.0,4.97,102740.52,102778.71
KSFO,12/30/2020 13:15 UTC,102776.84,6.0,,86.99,2.06,260.0,,,6.0,3.97,102740.52,102778.85
KSFO,12/30/2020 13:20 UTC,102776.84,6.0,,86.99,1.54,260.0,,,7.0,3.97,102740.52,102778.85
KSFO,12/30/2020 13:25 UTC,102776.84,6.0,,86.99,0.0,0.0,,,10.0,3.97,102740.52,102778.85
KSFO,12/30/2020 13:30 UTC,102776.84,6.1,4.4,86.99,1.54,320.0,,,10.0,4.07,102740.52,102778.83
KSFO,12/30/2020 13:35 UTC,102776.84,7.0,,87.09,1.54,320.0,,,10.0,4.97,102740.52,102778.71
KSFO,12/30/2020 13:40 UTC,102742.98,8.0,,81.34,2.06,310.0,,,10.0,4.96,102706.67,102744.71
KSFO,12/30/2020 13:45 UTC,102742.98,8.0,,87.19,0.0,0.0,,,10.0,5.97,102706.67,102744.71
KSFO,12/30/2020 13:50 UTC,102742.98,7.0,,87.09,1.54,10.0,,,10.0,4.97,102706.67,102744.85
KSFO,12/30/2020 13:55 UTC,102709.12,6.0,,81.06,2.57,180.0,,,10.0,2.96,102672.82,102711.12
KSFO,12/30/2020 13:56 UTC,102709.12,5.6,3.3,85.13,2.57,180.0,102710.0,,10.0,3.27,102672.82,102711.18
KSFO,12/30/2020 14:00 UTC,102709.12,5.0,,80.92,2.57,170.0,,,10.0,1.96,102672.82,102711.26
KSFO,12/30/2020 14:02 UTC,102709.12,5.6,2.8,81.06,2.57,180.0,,,10.0,2.57,102672.82,102711.18
KSFO,12/30/2020 14:05 UTC,102709.12,5.0,,80.92,2.57,180.0,,,10.0,1.96,102672.82,102711.26
KSFO,12/30/2020 14:10 UTC,102709.12,5.0,,80.92,2.57,180.0,,,10.0,1.96,102672.82,102711.26
KSFO,12/30/2020 14:15 UTC,102709.12,5.0,,80.92,2.57,180.0,,,10.0,1.96,102672.82,102711.26
KSFO,12/30/2020 14:20 UTC,102675.25,6.0,,81.06,3.09,160.0,,,10.0,2.96,102638.97,102677.26
KSFO,12/30/2020 14:25 UTC,102675.25,6.0,,81.06,3.09,170.0,,,10.0,2.96,102638.97,102677.26
KSFO,12/30/2020 14:30 UTC,102675.25,6.0,,86.99,3.09,170.0,,,10.0,3.97,102638.97,102677.26
KSFO,12/30/2020 14:35 UTC,102675.25,6.0,,86.99,2.57,170.0,,,10.0,3.97,102638.97,102677.26
KSFO,12/30/2020 14:40 UTC,102675.25,6.0,,86.99,2.57,170.0,,,10.0,3.97,102638.97,102677.26
KSFO,12/30/2020 14:45 UTC,102675.25,6.0,,86.99,2.06,200.0,,,10.0,3.97,102638.97,102677.26
KSFO,12/30/2020 14:50 UTC,102675.25,6.0,,86.99,0.0,0.0,,,10.0,3.97,102638.97,102677.26
KSFO,12/30/2020 14:55 UTC,102675.25,6.0,,86.99,1.54,160.0,,,10.0,3.97,102638.97,102677.26
KSFO,12/30/2020 15:00 UTC,102675.25,6.0,,86.99,1.54,170.0,,,10.0,3.97,102638.97,102677.26
KSFO,12/30/2020 15:05 UTC,102742.98,6.0,,86.99,0.0,0.0,,,10.0,3.97,102706.67,102744.98
KSFO,12/30/2020 15:10 UTC,102742.98,6.0,,81.06,0.0,0.0,,,10.0,2.96,102706.67,102744.98
KSFO,12/30/2020 15:15 UTC,102742.98,6.0,,86.99,0.0,0.0,,,10.0,3.97,102706.67,102744.98
KSFO,12/30/2020 15:20 UTC,102742.98,7.0,,81.2,0.0,0.0,,,10.0,3.96,102706.67,102744.85
KSFO,12/30/2020 15:25 UTC,102776.84,7.0,,81.2,0.0,0.0,,,10.0,3.96,102740.52,102778.71
KSFO,12/30/2020 15:30 UTC,102776.84,7.0,,81.2,2.06,310.0,,,10.0,3.96,102740.52,102778.71
KSFO,12/30/2020 15:35 UTC,102742.98,7.0,,81.2,2.06,320.0,,,10.0,3.96,102706.67,102744.85
KSFO,12/30/2020 15:40 UTC,102742.98,8.0,,81.34,1.54,330.0,,,10.0,4.96,102706.67,102744.71
KSFO,12/30/2020 15:45 UTC,102742.98,8.0,,81.34,0.0,0.0,,,10.0,4.96,102706.67,102744.71
KSFO,12/30/2020 15:50 UTC,102810.71,8.0,,81.34,3.09,300.0,,,10.0,4.96,102774.38,102812.45
KSFO,12/30/2020 15:55 UTC,102844.57,7.0,,81.2,3.09,300.0,,,10.0,3.96,102808.23,102846.45
KSFO,12/30/2020 15:56 UTC,102844.57,6.7,3.9,82.31,3.6,300.0,102830.0,,10.0,3.86,102808.23,102846.49
KSFO,12/30/2020 16:00 UTC,102844.57,7.0,,81.2,3.09,300.0,,,10.0,3.96,102808.23,102846.45
KSFO,12/30/2020 16:05 UTC,102878.44,8.0,,81.34,4.12,320.0,,,10.0,4.96,102842.09,102880.18
KSFO,12/30/2020 16:10 UTC,102878.44,8.0,,87.19,6.69,300.0,,,10.0,5.97,102842.09,102880.18
KSFO,12/30/2020 16:15 UTC,102844.57,9.0,,81.48,4.63,300.0,,,10.0,5.96,102808.23,102846.17
KSFO,12/30/2020 16:20 UTC,102844.57,9.0,,87.28,3.6,290.0,,,10.0,6.97,102808.23,102846.17
KSFO,12/30/2020 16:25 UTC,102878.44,9.0,,81.48,3.6,300.0,,,10.0,5.96,102842.09,102880.05
KSFO,12/30/2020 16:30 UTC,102878.44,9.0,,81.48,3.09,310.0,,,10.0,5.96,102842.09,102880.05
KSFO,12/30/2020 16:35 UTC,102878.44,9.0,,87.28,2.57,300.0,,,10.0,6.97,102842.09,102880.05
KSFO,12/30/2020 16:40 UTC,102878.44,9.0,,87.28,4.12,300.0,,,10.0,6.97,102842.09,102880.05
KSFO,12/30/2020 16:45 UTC,102912.3,9.0,,81.48,5.14,290.0,,,10.0,5.96,102875.93,102913.9
KSFO,12/30/2020 16:50 UTC,102912.3,9.0,,87.28,4.63,300.0,,,10.0,6.97,102875.93,102913.9
KSFO,12/30/2020 16:55 UTC,102912.3,10.0,,81.61,4.12,290.0,,,10.0,6.97,102875.93,102913.77
KSFO,12/30/2020 16:56 UTC,102912.3,10.0,6.7,79.95,3.6,290.0,102890.0,,10.0,6.66,102875.93,102913.77
KSFO,12/30/2020 17:00 UTC,102912.3,10.0,,81.61,4.12,290.0,,,10.0,6.97,102875.93,102913.77
KSFO,12/30/2020 17:05 UTC,102878.44,10.0,,81.61,3.6,300.0,,,10.0,6.97,102842.09,102879.91
KSFO,12/30/2020 17:10 UTC,102912.3,11.0,,76.35,2.57,300.0,,,10.0,6.96,102875.93,102913.63
KSFO,12/30/2020 17:15 UTC,102878.44,11.0,,76.35,3.09,310.0,,,10.0,6.96,102842.09,102879.78
KSFO,12/30/2020 17:20 UTC,102878.44,11.0,,76.35,3.09,290.0,,,10.0,6.96,102842.09,102879.78
KSFO,12/30/2020 17:25 UTC,102878.44,11.0,,76.35,2.06,320.0,,,10.0,6.96,102842.09,102879.78
KSFO,12/30/2020 17:30 UTC,102878.44,11.0,,76.35,2.57,310.0,,,10.0,6.96,102842.09,102879.78
KSFO,12/30/2020 17:35 UTC,102878.44,11.0,,76.35,3.09,310.0,,,10.0,6.96,102842.09,102879.78
KSFO,12/30/2020 17:40 UTC,102878.44,11.0,,76.35,3.09,270.0,,,10.0,6.96,102842.09,102879.78
KSFO,12/30/2020 17:45 UTC,102878.44,11.0,,76.35,3.09,290.0,,,10.0,6.96,102842.09,102879.78
KSFO,12/30/2020 17:50 UTC,102878.44,12.0,,71.47,4.63,290.0,,,10.0,6.95,102842.09,102879.65
KSFO,12/30/2020 17:55 UTC,102878.44,12.0,,71.47,2.06,280.0,,,10.0,6.95,102842.09,102879.65
KSFO,12/30/2020 17:56 UTC,102878.44,11.7,7.2,73.9,2.06,300.0,102870.0,,10.0,7.15,102842.09,102879.69
KSFO,12/30/2020 18:00 UTC,102878.44,12.0,,71.47,3.09,280.0,,,7.0,6.95,102842.09,102879.65
KSFO,12/30/2020 18:05 UTC,102878.44,12.0,,71.47,4.12,290.0,,,7.0,6.95,102842.09,102879.65
KSFO,12/30/2020 18:09 UTC,102878.44,11.1,6.7,76.35,3.6,300.0,,,7.0,7.05,102842.09,102879.77
KSFO,12/30/2020 18:10 UTC,102844.57,11.0,,76.35,3.09,300.0,,,7.0,6.96,102808.23,102845.91
KSFO,12/30/2020 18:15 UTC,102844.57,12.0,,71.47,3.09,300.0,,,7.0,6.95,102808.23,102845.78
KSFO,12/30/2020 18:20 UTC,102844.57,12.0,,71.47,2.06,310.0,,,7.0,6.95,102808.23,102845.78
KSFO,12/30/2020 18:21 UTC,102844.57,11.7,6.7,71.47,2.57,310.0,,,10.0,6.66,102808.23,102845.81
KSFO,12/30/2020 18:25 UTC,102844.57,12.0,,71.47,3.09,320.0,,,10.0,6.95,102808.23,102845.78
KSFO,12/30/2020 18:30 UTC,102844.57,12.0,,71.47,2.06,270.0,,,10.0,6.95,102808.23,102845.78
KSFO,12/30/2020 18:35 UTC,102810.71,12.0,,71.47,2.57,300.0,,,10.0,6.95,102774.38,102811.91
KSFO,12/30/2020 18:40 UTC,102810.71,12.0,,71.47,2.57,290.0,,,10.0,6.95,102774.38,102811.91
KSFO,12/30/2020 18:45 UTC,102810.71,12.0,,71.47,3.09,300.0,,,10.0,6.95,102774.38,102811.91
KSFO,12/30/2020 18:50 UTC,102844.57,13.0,,66.93,3.09,310.0,,,10.0,6.94,102808.23,102845.64
KSFO,12/30/2020 18:55 UTC,102844.57,13.0,,66.93,5.14,310.0,,,10.0,6.94,102808.23,102845.64
KSFO,12/30/2020 18:56 UTC,102844.57,12.8,6.7,66.43,4.63,310.0,102850.0,,10.0,6.64,102808.23,102845.67
KSFO,12/30/2020 19:00 UTC,102844.57,13.0,,66.93,5.14,310.0,,,10.0,6.94,102808.23,102845.64
KSFO,12/30/2020 19:05 UTC,102844.57,13.0,,66.93,5.14,310.0,,,10.0,6.94,102808.23,102845.64
KSFO,12/30/2020 19:10 UTC,102844.57,13.0,,66.93,5.14,300.0,,,10.0,6.94,102808.23,102845.64
KSFO,12/30/2020 19:15 UTC,102810.71,13.0,,66.93,5.66,300.0,,,10.0,6.94,102774.38,102811.78
KSFO,12/30/2020 19:20 UTC,102810.71,13.0,,66.93,4.63,300.0,,,10.0,6.94,102774.38,102811.78
KSFO,12/30/2020 19:25 UTC,102810.71,13.0,,66.93,4.12,300.0,,,10.0,6.94,102774.38,102811.78
KSFO,12/30/2020 19:30 UTC,102776.84,13.0,,66.93,4.12,280.0,,,10.0,6.94,102740.52,102777.91
KSFO,12/30/2020 19:35 UTC,102742.98,13.0,,66.93,2.57,300.0,,,10.0,6.94,102706.67,102744.05
KSFO,12/30/2020 19:40 UTC,102742.98,13.0,,66.93,3.6,310.0,,,10.0,6.94,102706.67,102744.05
KSFO,12/30/2020 19:45 UTC,102742.98,13.0,,66.93,3.6,310.0,,,10.0,6.94,102706.67,102744.05
KSFO,12/30/2020 19:50 UTC,102742.98,13.0,,66.93,3.6,300.0,,,10.0,6.94,102706.67,102744.05
KSFO,12/30/2020 19:55 UTC,102742.98,13.0,,66.93,3.6,300.0,,,10.0,6.94,102706.67,102744.05
KSFO,12/30/2020 19:56 UTC,102742.98,13.3,6.7,64.3,3.6,300.0,102730.0,,10.0,6.64,102706.67,102744.01
KSFO,12/30/2020 20:00 UTC,102742.98,13.0,,66.93,3.6,320.0,,,9.0,6.94,102706.67,102744.05
KSFO,12/30/2020 20:05 UTC,102709.12,14.0,,62.72,3.09,310.0,,,9.0,6.94,102672.82,102710.05
KSFO,12/30/2020 20:10 UTC,102675.25,13.0,,66.93,4.12,310.0,,,8.0,6.94,102638.97,102676.32
KSFO,12/30/2020 20:15 UTC,102675.25,14.0,,62.72,4.63,310.0,,,8.0,6.94,102638.97,102676.19
KSFO,12/30/2020 20:20 UTC,102675.25,14.0,,62.72,4.63,320.0,,,8.0,6.94,102638.97,102676.19
KSFO,12/30/2020 20:25 UTC,102675.25,14.0,,62.72,5.14,310.0,,,8.0,6.94,102638.97,102676.19
KSFO,12/30/2020 20:30 UTC,102675.25,14.0,,62.72,5.66,310.0,,,8.0,6.94,102638.97,102676.19
KSFO,12/30/2020 20:35 UTC,102675.25,13.0,,66.93,6.17,310.0,,,8.0,6.94,102638.97,102676.32
KSFO,12/30/2020 20:40 UTC,102675.25,13.0,,66.93,6.17,310.0,,,8.0,6.94,102638.97,102676.32
KSFO,12/30/2020 20:45 UTC,102641.39,13.0,,66.93,4.63,310.0,,,8.0,6.94,102605.12,102642.46
KSFO,12/30/2020 20:50 UTC,102641.39,14.0,,62.72,4.63,300.0,,,8.0,6.94,102605.12,102642.33
KSFO,12/30/2020 20:55 UTC,102607.53,14.0,,62.72,5.14,300.0,,,10.0,6.94,102571.27,102608.47
KSFO,12/30/2020 20:56 UTC,102607.53,13.9,6.7,61.84,5.14,300.0,102610.0,,10.0,6.64,102571.27,102608.48
KSFO,12/30/2020 21:00 UTC,102607.53,13.0,,66.93,5.14,310.0,,,9.0,6.94,102571.27,102608.6
KSFO,12/30/2020 21:05 UTC,102607.53,14.0,,62.72,4.12,300.0,,,10.0,6.94,102571.27,102608.47
