# STATION: KSJC
# STATION NAME: San Jose, San Jose International Airport
# LATITUDE: 37.35917
# LONGITUDE: -121.92417
# ELEVATION [ft]: 59
# STATE: CA
Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,sea_level_pressure_set_1,precip_accum_one_hour_set_1,visibility_set_1,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,Pascals,Celsius,Celsius,%,m/s,Degrees,Pascals,Millimeters,Statute miles,Celsius,Pascals,Pascals
KSJC,12/31/2020 06:25 PST,102268.89,7.0,,93.35,1.54,170.0,,,9.0,5.99,102051.74,102275.72
KSJC,12/31/2020 06:30 PST,102268.89,8.0,,87.19,1.54,180.0,,,9.0,5.97,102051.74,102274.92
KSJC,12/31/2020 06:35 PST,102268.89,8.0,,87.19,0.0,0.0,,,9.0,5.97,102051.74,102274.92
KSJC,12/31/2020 06:40 PST,102268.89,8.0,,87.19,0.0,0.0,,,10.0,5.97,102051.74,102274.92
KSJC,12/31/2020 06:45 PST,102268.89,7.0,,93.35,2.06,260.0,,,10.0,5.99,102051.74,102275.72
KSJC,12/31/2020 06:50 PST,102302.75,7.0,,93.35,0.0,0.0,,,10.0,5.99,102085.53,102309.58
KSJC,12/31/2020 06:55 PST,102302.75,7.0,,87.09,1.54,300.0,,,9.0,4.97,102085.53,102309.58
KSJC,12/31/2020 07:00 PST,102302.75,7.0,,87.09,2.57,280.0,,,10.0,4.97,102085.53,102309.58
KSJC,12/31/2020 07:05 PST,102302.75,7.0,,87.09,4.12,290.0,,,10.0,4.97,102085.53,102309.58
KSJC,12/31/2020 07:10 PST,102302.75,8.0,,87.19,4.63,290.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 07:15 PST,102302.75,8.0,,87.19,4.12,300.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 07:20 PST,102302.75,8.0,,87.19,4.63,300.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 07:25 PST,102302.75,8.0,,87.19,4.12,300.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 07:30 PST,102302.75,8.0,,87.19,4.12,290.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 07:35 PST,102302.75,8.0,,87.19,4.63,290.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 07:40 PST,102302.75,8.0,,87.19,5.14,290.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 07:45 PST,102302.75,8.0,,87.19,5.14,290.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 07:50 PST,102302.75,8.0,,87.19,4.63,290.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 07:53 PST,102268.89,8.3,5.6,83.1,3.6,280.0,102270.0,,10.0,5.57,102051.74,102274.68
KSJC,12/31/2020 07:55 PST,102268.89,8.0,,87.19,3.09,270.0,,,10.0,5.97,102051.74,102274.92
KSJC,12/31/2020 08:00 PST,102302.75,8.0,,87.19,4.12,290.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 08:05 PST,102302.75,8.0,,87.19,4.12,290.0,,,10.0,5.97,102085.53,102308.78
KSJC,12/31/2020 08:10 PST,102302.75,9.0,,81.48,4.63,290.0,,,10.0,5.96,102085.53,102307.99
KSJC,12/31/2020 08:15 PST,102302.75,9.0,,81.48,4.12,280.0,,,10.0,5.96,102085.53,102307.99
KSJC,12/31/2020 08:20 PST,102302.75,9.0,,81.48,4.63,290.0,,,10.0,5.96,102085.53,102307.99
KSJC,12/31/2020 08:25 PST,102302.75,9.0,,81.48,5.66,290.0,,,10.0,5.96,102085.53,102307.99
KSJC,12/31/2020 08:30 PST,102302.75,9.0,,81.48,5.66,300.0,,,10.0,5.96,102085.53,102307.99
KSJC,12/31/2020 08:35 PST,102302.75,9.0,,81.48,6.17,290.0,,,10.0,5.96,102085.53,102307.99
KSJC,12/31/2020 08:40 PST,102336.62,9.0,,81.48,5.66,300.0,,,10.0,5.96,102119.33,102341.86
KSJC,12/31/2020 08:45 PST,102336.62,9.0,,81.48,5.14,290.0,,,10.0,5.96,102119.33,102341.86
KSJC,12/31/2020 08:50 PST,102336.62,9.0,,81.48,6.69,290.0,,,10.0,5.96,102119.33,102341.86
KSJC,12/31/2020 08:53 PST,102336.62,9.4,6.1,79.86,5.66,300.0,102320.0,,10.0,6.06,102119.33,102341.55
KSJC,12/31/2020 08:55 PST,102336.62,9.0,,81.48,5.66,290.0,,,10.0,5.96,102119.33,102341.86
KSJC,12/31/2020 09:00 PST,102336.62,9.0,,81.48,5.66,300.0,,,10.0,5.96,102119.33,102341.86
KSJC,12/31/2020 09:05 PST,102370.48,9.0,,87.28,6.69,290.0,,,10.0,6.97,102153.12,102375.73
KSJC,12/31/2020 09:10 PST,102370.48,10.0,,76.18,6.17,290.0,,,10.0,5.95,102153.12,102374.94
KSJC,12/31/2020 09:15 PST,102370.48,10.0,,81.61,6.17,300.0,,,10.0,6.97,102153.12,102374.94
KSJC,12/31/2020 09:20 PST,102370.48,10.0,,81.61,6.17,300.0,,,10.0,6.97,102153.12,102374.94
KSJC,12/31/2020 09:25 PST,102370.48,10.0,,81.61,6.17,300.0,,,10.0,6.97,102153.12,102374.94
KSJC,12/31/2020 09:30 PST,102370.48,11.0,,76.35,5.66,300.0,,,10.0,6.96,102153.12,102374.16
KSJC,12/31/2020 09:35 PST,102370.48,11.0,,76.35,5.66,310.0,,,10.0,6.96,102153.12,102374.16
KSJC,12/31/2020 09:40 PST,102370.48,11.0,,71.27,6.17,310.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/31/2020 09:45 PST,102370.48,11.0,,71.27,6.69,310.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/31/2020 09:50 PST,102370.48,11.0,,71.27,6.69,310.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/31/2020 09:53 PST,102370.48,10.6,6.1,73.7,6.69,310.0,102370.0,,10.0,6.05,102153.12,102374.47
KSJC,12/31/2020 09:55 PST,102370.48,11.0,,71.27,6.17,310.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/31/2020 10:00 PST,102370.48,11.0,,71.27,6.69,310.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/31/2020 10:05 PST,102370.48,11.0,,71.27,6.69,310.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/31/2020 10:10 PST,102370.48,11.0,,71.27,5.66,320.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/31/2020 10:15 PST,102370.48,11.0,,71.27,5.66,320.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/31/2020 10:20 PST,102336.62,11.0,,71.27,5.66,310.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/31/2020 10:25 PST,102336.62,11.0,,71.27,6.17,310.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/31/2020 10:30 PST,102336.62,11.0,,71.27,6.17,300.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/31/2020 10:35 PST,102336.62,11.0,,71.27,6.69,290.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/31/2020 10:40 PST,102336.62,11.0,,71.27,6.17,300.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/31/2020 10:45 PST,102336.62,12.0,,66.71,6.17,320.0,,,10.0,5.94,102119.33,102339.52
KSJC,12/31/2020 10:50 PST,102370.48,11.0,,71.27,5.66,320.0,,,10.0,5.95,102153.12,102374.16
KSJC,12/31/2020 10:53 PST,102336.62,11.1,6.1,71.29,5.66,320.0,102330.0,,10.0,6.05,102119.33,102340.22
KSJC,12/31/2020 10:55 PST,102336.62,11.0,,71.27,5.66,310.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/31/2020 11:00 PST,102336.62,11.0,,71.27,4.12,320.0,,,10.0,5.95,102119.33,102340.3
KSJC,12/31/2020 11:05 PST,102336.62,12.0,,66.71,5.66,310.0,,,10.0,5.94,102119.33,102339.52
KSJC,12/31/2020 11:10 PST,102370.48,12.0,,66.71,6.69,310.0,,,10.0,5.94,102153.12,102373.38
KSJC,12/31/2020 11:15 PST,102370.48,12.0,,66.71,6.17,300.0,,,10.0,5.94,102153.12,102373.38
KSJC,12/31/2020 11:20 PST,102336.62,12.0,,66.71,5.14,320.0,,,10.0,5.94,102119.33,102339.52
KSJC,12/31/2020 11:25 PST,102336.62,12.0,,66.71,6.17,320.0,,,10.0,5.94,102119.33,102339.52
KSJC,12/31/2020 11:30 PST,102302.75,12.0,,66.71,6.69,320.0,,,10.0,5.94,102085.53,102305.65
KSJC,12/31/2020 11:35 PST,102302.75,12.0,,66.71,5.66,310.0,,,10.0,5.94,102085.53,102305.65
KSJC,12/31/2020 11:40 PST,102302.75,12.0,,66.71,6.17,300.0,,,10.0,5.94,102085.53,102305.65
KSJC,12/31/2020 11:45 PST,102268.89,12.0,,66.71,5.66,330.0,,,10.0,5.94,102051.74,102271.79
KSJC,12/31/2020 11:50 PST,102268.89,12.0,,66.71,5.14,310.0,,,10.0,5.94,102051.74,102271.79
KSJC,12/31/2020 11:53 PST,102268.89,12.2,6.1,66.3,5.14,320.0,102250.0,,10.0,6.04,102051.74,102271.63
KSJC,12/31/2020 11:55 PST,102268.89,12.0,,66.71,5.14,310.0,,,10.0,5.94,102051.74,102271.79
KSJC,12/31/2020 12:00 PST,102268.89,12.0,,66.71,5.66,320.0,,,10.0,5.94,102051.74,102271.79
KSJC,12/31/2020 12:05 PST,102268.89,12.0,,66.71,4.63,310.0,,,10.0,5.94,102051.74,102271.79
KSJC,12/31/2020 12:10 PST,102235.02,12.0,,66.71,4.12,320.0,,,10.0,5.94,102017.95,102237.92
KSJC,12/31/2020 12:15 PST,102235.02,12.0,,66.71,5.66,320.0,,,10.0,5.94,102017.95,102237.92
KSJC,12/31/2020 12:20 PST,102235.02,13.0,,62.48,5.14,310.0,,,10.0,5.94,102017.95,102237.15
KSJC,12/31/2020 12:25 PST,102235.02,13.0,,62.48,5.14,300.0,,,10.0,5.94,102017.95,102237.15
KSJC,12/31/2020 12:30 PST,102201.16,13.0,,58.29,5.14,310.0,,,10.0,4.93,101984.16,102203.29
KSJC,12/31/2020 12:35 PST,102201.16,13.0,,62.48,5.66,310.0,,,10.0,5.94,101984.16,102203.29
KSJC,12/31/2020 12:40 PST,102201.16,13.0,,58.29,6.17,310.0,,,10.0,4.93,101984.16,102203.29
KSJC,12/31/2020 12:45 PST,102167.3,13.0,,58.29,5.66,320.0,,,10.0,4.93,101950.37,102169.43
KSJC,12/31/2020 12:50 PST,102167.3,13.0,,58.29,5.14,310.0,,,10.0,4.93,101950.37,102169.43
KSJC,12/31/2020 12:53 PST,102167.3,12.8,4.4,56.63,5.66,320.0,102160.0,,10.0,4.33,101950.37,102169.58
KSJC,12/31/2020 12:55 PST,102167.3,13.0,,54.35,6.69,330.0,,,10.0,3.92,101950.37,102169.43
KSJC,12/31/2020 13:00 PST,102133.43,13.0,,54.35,5.66,330.0,,,10.0,3.92,101916.57,102135.56
KSJC,12/31/2020 13:05 PST,102133.43,13.0,,54.35,6.17,320.0,,,10.0,3.92,101916.57,102135.56
KSJC,12/31/2020 13:10 PST,102133.43,13.0,,54.35,5.66,330.0,,,10.0,3.92,101916.57,102135.56
KSJC,12/31/2020 13:15 PST,102133.43,13.0,,54.35,6.17,330.0,,,10.0,3.92,101916.57,102135.56
KSJC,12/31/2020 13:20 PST,102133.43,13.0,,54.35,4.63,330.0,,,10.0,3.92,101916.57,102135.56
KSJC,12/31/2020 13:25 PST,102133.43,14.0,,50.93,5.14,330.0,,,10.0,3.92,101916.57,102134.79
KSJC,12/31/2020 13:30 PST,102133.43,14.0,,50.93,4.63,330.0,,,10.0,3.92,101916.57,102134.79
KSJC,12/31/2020 13:35 PST,102133.43,14.0,,50.93,5.14,330.0,,,10.0,3.92,101916.57,102134.79
KSJC,12/31/2020 13:40 PST,102133.43,14.0,,50.93,5.14,320.0,,,10.0,3.92,101916.57,102134.79
KSJC,12/31/2020 13:45 PST,102133.43,14.0,,50.93,5.14,320.0,,,10.0,3.92,101916.57,102134.79
KSJC,12/31/2020 13:50 PST,102099.57,14.0,,50.93,5.14,320.0,,,10.0,3.92,101882.78,102100.93
KSJC,12/31/2020 13:53 PST,102099.57,13.9,4.4,52.72,5.66,330.0,102090.0,,10.0,4.32,101882.78,102101.01
KSJC,12/31/2020 13:55 PST,102099.57,14.0,,50.93,5.66,320.0,,,10.0,3.92,101882.78,102100.93
KSJC,12/31/2020 14:00 PST,102099.57,14.0,,50.93,5.14,320.0,,,10.0,3.92,101882.78,102100.93
KSJC,12/31/2020 14:05 PST,102099.57,14.0,,50.93,5.66,330.0,,,10.0,3.92,101882.78,102100.93
KSJC,12/31/2020 14:10 PST,102099.57,14.0,,50.93,5.14,320.0,,,10.0,3.92,101882.78,102100.93
KSJC,12/31/2020 14:15 PST,102099.57,14.0,,50.93,5.66,320.0,,,10.0,3.92,101882.78,102100.93
KSJC,12/31/2020 14:20 PST,102099.57,14.0,,47.46,5.14,320.0,,,10.0,2.92,101882.78,102100.93
KSJC,12/31/2020 14:25 PST,102099.57,14.0,,47.46,5.14,320.0,,,10.0,2.92,101882.78,102100.93
KSJC,12/31/2020 14:30 PST,102065.7,14.0,,47.46,5.14,330.0,,,10.0,2.92,101848.99,102067.07
KSJC,12/31/2020 14:35 PST,102065.7,14.0,,50.93,5.14,330.0,,,10.0,3.92,101848.99,102067.07
KSJC,12/31/2020 14:40 PST,102099.57,14.0,,50.93,5.14,320.0,,,10.0,3.92,101882.78,102100.93
KSJC,12/31/2020 14:45 PST,102099.57,15.0,,47.75,5.66,310.0,,,10.0,3.92,101882.78,102100.17
KSJC,12/31/2020 14:50 PST,102099.57,15.0,,47.75,5.14,310.0,,,10.0,3.92,101882.78,102100.17
KSJC,12/31/2020 14:53 PST,102099.57,15.0,3.9,47.41,5.66,320.0,102070.0,,10.0,3.82,101882.78,102100.17
KSJC,12/31/2020 14:55 PST,102065.7,15.0,,47.75,5.66,320.0,,,10.0,3.92,101848.99,102066.31
KSJC,12/31/2020 15:00 PST,102065.7,15.0,,47.75,5.14,320.0,,,10.0,3.92,101848.99,102066.31
KSJC,12/31/2020 15:05 PST,102099.57,15.0,,47.75,4.63,320.0,,,10.0,3.92,101882.78,102100.17
KSJC,12/31/2020 15:10 PST,102065.7,15.0,,44.49,5.66,320.0,,,10.0,2.92,101848.99,102066.31
KSJC,12/31/2020 15:15 PST,102065.7,15.0,,47.75,5.14,320.0,,,10.0,3.92,101848.99,102066.31
KSJC,12/31/2020 15:20 PST,102065.7,15.0,,44.49,4.63,320.0,,,10.0,2.92,101848.99,102066.31
KSJC,12/31/2020 15:25 PST,102065.7,15.0,,44.49,5.14,320.0,,,10.0,2.92,101848.99,102066.31
KSJC,12/31/2020 15:30 PST,102065.7,15.0,,44.49,4.63,330.0,,,10.0,2.92,101848.99,102066.31
KSJC,12/31/2020 15:35 PST,102065.7,15.0,,44.49,4.63,330.0,,,10.0,2.92,101848.99,102066.31
KSJC,12/31/2020 15:40 PST,102065.7,15.0,,44.49,5.66,330.0,,,10.0,2.92,101848.99,102066.31
KSJC,12/31/2020 15:45 PST,102065.7,15.0,,47.75,5.14,340.0,,,10.0,3.92,101848.99,102066.31
KSJC,12/31/2020 15:50 PST,102065.7,15.0,,47.75,5.66,340.0,,,10.0,3.92,101848.99,102066.31
KSJC,12/31/2020 15:53 PST,102065.7,14.4,3.9,49.28,6.17,330.0,102070.0,,10.0,3.82,101848.99,102066.77
KSJC,12/31/2020 15:55 PST,102099.57,14.0,,47.46,5.66,330.0,,,10.0,2.92,101882.78,102100.93
KSJC,12/31/2020 16:00 PST,102065.7,14.0,,50.93,5.14,330.0,,,10.0,3.92,101848.99,102067.07
KSJC,12/31/2020 16:05 PST,102065.7,14.0,,50.93,4.63,330.0,,,10.0,3.92,101848.99,102067.07
KSJC,12/31/2020 16:10 PST,102065.7,14.0,,50.93,4.63,340.0,,,10.0,3.92,101848.99,102067.07
KSJC,12/31/2020 16:15 PST,102065.7,14.0,,54.62,4.12,340.0,,,10.0,4.93,101848.99,102067.07
KSJC,12/31/2020 16:20 PST,102065.7,14.0,,54.62,4.12,340.0,,,10.0,4.93,101848.99,102067.07
KSJC,12/31/2020 16:25 PST,102065.7,14.0,,54.62,4.12,340.0,,,10.0,4.93,101848.99,102067.07
KSJC,12/31/2020 16:30 PST,102065.7,14.0,,58.55,4.63,330.0,,,10.0,5.94,101848.99,102067.07
KSJC,12/31/2020 16:35 PST,102065.7,13.0,,62.48,4.63,330.0,,,10.0,5.94,101848.99,102067.83
KSJC,12/31/2020 16:40 PST,102065.7,13.0,,66.93,3.6,340.0,,,10.0,6.94,101848.99,102067.83
KSJC,12/31/2020 16:45 PST,102065.7,13.0,,66.93,3.6,340.0,,,10.0,6.94,101848.99,102067.83
KSJC,12/31/2020 16:50 PST,102065.7,13.0,,66.93,4.63,350.0,,,10.0,6.94,101848.99,102067.83
KSJC,12/31/2020 16:53 PST,102065.7,12.8,6.7,66.43,4.12,350.0,102050.0,,10.0,6.64,101848.99,102067.98
KSJC,12/31/2020 16:55 PST,102065.7,13.0,,66.93,4.63,350.0,,,10.0,6.94,101848.99,102067.83
KSJC,12/31/2020 17:00 PST,102065.7,13.0,,66.93,4.12,350.0,,,10.0,6.94,101848.99,102067.83
KSJC,12/31/2020 17:05 PST,102065.7,12.0,,71.47,4.63,350.0,,,10.0,6.95,101848.99,102068.6
KSJC,12/31/2020 17:10 PST,102065.7,12.0,,71.47,4.12,350.0,,,10.0,6.95,101848.99,102068.6
KSJC,12/31/2020 17:15 PST,102065.7,12.0,,71.47,4.63,350.0,,,10.0,6.95,101848.99,102068.6
KSJC,12/31/2020 17:20 PST,102065.7,12.0,,71.47,4.63,350.0,,,10.0,6.95,101848.99,102068.6
KSJC,12/31/2020 17:25 PST,102065.7,12.0,,71.47,4.12,350.0,,,10.0,6.95,101848.99,102068.6
KSJC,12/31/2020 17:30 PST,102031.84,12.0,,66.71,4.12,360.0,,,10.0,5.94,101815.2,102034.74
KSJC,12/31/2020 17:35 PST,102031.84,12.0,,66.71,4.12,360.0,,,10.0,5.94,101815.2,102034.74
KSJC,12/31/2020 17:40 PST,102031.84,12.0,,66.71,3.6,360.0,,,10.0,5.94,101815.2,102034.74
KSJC,12/31/2020 17:45 PST,102031.84,12.0,,66.71,3.6,360.0,,,10.0,5.94,101815.2,102034.74
KSJC,12/31/2020 17:50 PST,102065.7,12.0,,66.71,3.6,360.0,,,10.0,5.94,101848.99,102068.6
KSJC,12/31/2020 17:55 PST,102031.84,12.0,,66.71,3.6,350.0,,,10.0,5.94,101815.2,102034.74
KSJC,12/31/2020 18:00 PST,102031.84,12.0,,66.71,3.6,350.0,,,10.0,5.94,101815.2,102034.74
KSJC,12/31/2020 18:05 PST,102031.84,12.0,,66.71,3.6,350.0,,,10.0,5.94,101815.2,102034.74
KSJC,12/31/2020 18:10 PST,102031.84,12.0,,66.71,3.6,350.0,,,10.0,5.94,101815.2,102034.74
KSJC,12/31/2020 18:15 PST,102031.84,12.0,,66.71,3.6,350.0,,,10.0,5.94,101815.2,102034.74
KSJC,12/31/2020 18:20 PST,102031.84,11.0,,71.27,3.09,340.0,,,10.0,5.95,101815.2,102035.51
KSJC,12/31/2020 18:25 PST,102031.84,11.0,,71.27,3.6,340.0,,,10.0,5.95,101815.2,102035.51
KSJC,12/31/2020 18:30 PST,102031.84,11.0,,71.27,2.57,340.0,,,10.0,5.95,101815.2,102035.51
KSJC,12/31/2020 18:35 PST,102031.84,10.0,,76.18,2.06,330.0,,,10.0,5.95,101815.2,102036.29
KSJC,12/31/2020 18:40 PST,102065.7,10.0,,76.18,2.06,330.0,,,10.0,5.95,101848.99,102070.15
KSJC,12/31/2020 18:45 PST,102065.7,11.0,,71.27,1.54,320.0,,,10.0,5.95,101848.99,102069.37
KSJC,12/31/2020 18:50 PST,102065.7,11.0,,76.35,0.0,0.0,,,10.0,6.96,101848.99,102069.37
KSJC,12/31/2020 18:55 PST,102065.7,11.0,,71.27,1.54,320.0,,,10.0,5.95,101848.99,102069.37
KSJC,12/31/2020 19:00 PST,102065.7,10.0,,76.18,2.06,320.0,,,10.0,5.95,101848.99,102070.15
KSJC,12/31/2020 19:05 PST,102065.7,10.0,,76.18,2.06,320.0,,,10.0,5.95,101848.99,102070.15
KSJC,12/31/2020 19:10 PST,102065.7,11.0,,76.35,2.57,340.0,,,10.0,6.96,101848.99,102069.37
KSJC,12/31/2020 19:15 PST,102065.7,11.0,,76.35,2.06,350.0,,,10.0,6.96,101848.99,102069.37
KSJC,12/31/2020 19:20 PST,102065.7,11.0,,76.35,2.06,350.0,,,10.0,6.96,101848.99,102069.37
KSJC,12/31/2020 19:25 PST,102099.57,10.0,,81.61,2.06,340.0,,,10.0,6.97,101882.78,102104.01
KSJC,12/31/2020 19:30 PST,102099.57,9.0,,81.48,1.54,340.0,,,10.0,5.96,101882.78,102104.8
KSJC,12/31/2020 19:35 PST,102099.57,9.0,,81.48,2.06,350.0,,,10.0,5.96,101882.78,102104.8
KSJC,12/31/2020 19:40 PST,102099.57,9.0,,81.48,2.06,350.0,,,10.0,5.96,101882.78,102104.8
KSJC,12/31/2020 19:45 PST,102099.57,9.0,,81.48,1.54,330.0,,,10.0,5.96,101882.78,102104.8
KSJC,12/31/2020 19:50 PST,102099.57,10.0,,81.61,2.06,340.0,,,10.0,6.97,101882.78,102104.01
KSJC,12/31/2020 19:53 PST,102065.7,10.0,6.7,79.95,2.06,340.0,102070.0,,10.0,6.66,101848.99,102070.15
KSJC,12/31/2020 19:55 PST,102065.7,10.0,,81.61,1.54,340.0,,,10.0,6.97,101848.99,102070.15
KSJC,12/31/2020 20:00 PST,102065.7,9.0,,81.48,1.54,310.0,,,10.0,5.96,101848.99,102070.94
KSJC,12/31/2020 20:05 PST,102065.7,10.0,,81.61,0.0,0.0,,,10.0,6.97,101848.99,102070.15
KSJC,12/31/2020 20:10 PST,102065.7,10.0,,81.61,1.54,280.0,,,10.0,6.97,101848.99,102070.15
KSJC,12/31/2020 20:15 PST,102065.7,10.0,,81.61,1.54,280.0,,,10.0,6.97,101848.99,102070.15
KSJC,12/31/2020 20:20 PST,102031.84,10.0,,81.61,1.54,290.0,,,10.0,6.97,101815.2,102036.29
KSJC,12/31/2020 20:25 PST,102065.7,10.0,,81.61,1.54,280.0,,,10.0,6.97,101848.99,102070.15
KSJC,12/31/2020 20:30 PST,102031.84,10.0,,81.61,1.54,260.0,,,10.0,6.97,101815.2,102036.29
KSJC,12/31/2020 20:35 PST,102065.7,10.0,,81.61,1.54,250.0,,,10.0,6.97,101848.99,102070.15
KSJC,12/31/2020 20:40 PST,102065.7,10.0,,81.61,1.54,240.0,,,10.0,6.97,101848.99,102070.15
KSJC,12/31/2020 20:45 PST,102065.7,9.0,,87.28,2.06,250.0,,,10.0,6.97,101848.99,102070.93
KSJC,12/31/2020 20:50 PST,102065.7,10.0,,76.18,1.54,240.0,,,10.0,5.95,101848.99,102070.15
KSJC,12/31/2020 20:53 PST,102065.7,9.4,6.1,79.86,1.54,240.0,102040.0,,10.0,6.06,101848.99,102070.62
KSJC,12/31/2020 20:55 PST,102065.7,9.0,,81.48,0.0,0.0,,,10.0,5.96,101848.99,102070.94
KSJC,12/31/2020 21:00 PST,102065.7,10.0,,76.18,0.0,0.0,,,10.0,5.95,101848.99,102070.15
KSJC,12/31/2020 21:05 PST,102065.7,9.0,,81.48,1.54,250.0,,,10.0,5.96,101848.99,102070.94
KSJC,12/31/2020 21:10 PST,102065.7,9.0,,81.48,0.0,0.0,,,10.0,5.96,101848.99,102070.94
KSJC,12/31/2020 21:15 PST,102065.7,8.0,,87.19,0.0,0.0,,,10.0,5.97,101848.99,102071.73
KSJC,12/31/2020 21:20 PST,102065.7,8.0,,87.19,0.0,0.0,,,10.0,5.97,101848.99,102071.73
KSJC,12/31/2020 21:25 PST,102065.7,8.0,,87.19,0.0,0.0,,,10.0,5.97,101848.99,102071.73
KSJC,12/31/2020 21:30 PST,102065.7,8.0,,87.19,0.0,0.0,,,10.0,5.97,101848.99,102071.73
KSJC,12/31/2020 21:35 PST,102065.7,8.0,,87.19,0.0,0.0,,,10.0,5.97,101848.99,102071.73
KSJC,12/31/2020 21:40 PST,102065.7,8.0,,87.19,0.0,0.0,,,10.0,5.97,101848.99,102071.73
KSJC,12/31/2020 21:45 PST,102065.7,8.0,,81.34,0.0,0.0,,,10.0,4.96,101848.99,102071.73
KSJC,12/31/2020 21:50 PST,102065.7,8.0,,81.34,0.0,0.0,,,10.0,4.96,101848.99,102071.73
KSJC,12/31/2020 21:53 PST,102065.7,8.3,5.0,79.7,0.0,0.0,102040.0,,10.0,4.96,101848.99,102071.49
KSJC,12/31/2020 21:55 PST,102065.7,8.0,,81.34,0.0,0.0,,,10.0,4.96,101848.99,102071.73
KSJC,12/31/2020 22:00 PST,102065.7,8.0,,81.34,0.0,0.0,,,10.0,4.96,101848.99,102071.73
KSJC,12/31/2020 22:05 PST,102065.7,8.0,,81.34,0.0,0.0,,,10.0,4.96,101848.99,102071.73
KSJC,12/31/2020 22:10 PST,102065.7,8.0,,75.84,1.54,130.0,,,10.0,3.95,101848.99,102071.73
KSJC,12/31/2020 22:15 PST,102065.7,7.0,,81.2,0.0,0.0,,,10.0,3.96,101848.99,102072.52
KSJC,12/31/2020 22:20 PST,102065.7,8.0,,75.84,1.54,130.0,,,10.0,3.95,101848.99,102071.73
KSJC,12/31/2020 22:25 PST,102065.7,7.0,,81.2,1.54,130.0,,,10.0,3.96,101848.99,102072.52
KSJC,12/31/2020 22:30 PST,102065.7,7.0,,81.2,0.0,0.0,,,10.0,3.96,101848.99,102072.52
KSJC,12/31/2020 22:35 PST,102065.7,8.0,,81.34,0.0,0.0,,,9.0,4.96,101848.99,102071.73
KSJC,12/31/2020 22:40 PST,102065.7,7.0,,81.2,0.0,0.0,,,9.0,3.96,101848.99,102072.52
KSJC,12/31/2020 22:45 PST,102065.7,8.0,,75.84,0.0,0.0,,,10.0,3.95,101848.99,102071.73
KSJC,12/31/2020 22:50 PST,102065.7,7.0,,81.2,1.54,130.0,,,9.0,3.96,101848.99,102072.52
KSJC,12/31/2020 22:53 PST,102065.7,6.7,3.9,82.31,1.54,120.0,102060.0,,9.0,3.86,101848.99,102072.76
KSJC,12/31/2020 22:55 PST,102065.7,7.0,,81.2,0.0,0.0,,,9.0,3.96,101848.99,102072.52
KSJC,12/31/2020 23:00 PST,102065.7,7.0,,81.2,1.54,110.0,,,8.0,3.96,101848.99,102072.52
KSJC,12/31/2020 23:05 PST,102065.7,7.0,,81.2,0.0,0.0,,,7.0,3.96,101848.99,102072.52
KSJC,12/31/2020 23:10 PST,102065.7,6.0,,86.99,0.0,0.0,,,6.0,3.97,101848.99,102073.32
KSJC,12/31/2020 23:15 PST,102065.7,7.0,,81.2,0.0,0.0,,,5.0,3.96,101848.99,102072.52
KSJC,12/31/2020 23:20 PST,102065.7,7.0,,87.09,0.0,0.0,,,6.0,4.97,101848.99,102072.52
KSJC,12/31/2020 23:25 PST,102065.7,7.0,,87.09,0.0,0.0,,,6.0,4.97,101848.99,102072.52
KSJC,12/31/2020 23:30 PST,102065.7,7.0,,81.2,0.0,0.0,,,6.0,3.96,101848.99,102072.52
KSJC,12/31/2020 23:35 PST,102065.7,7.0,,87.09,0.0,0.0,,,6.0,4.97,101848.99,102072.52
KSJC,12/31/2020 23:40 PST,102065.7,7.0,,87.09,0.0,0.0,,,6.0,4.97,101848.99,102072.52
KSJC,12/31/2020 23:45 PST,102065.7,7.0,,87.09,0.0,0.0,,,6.0,4.97,101848.99,102072.52
